Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OAE:0002556	IAO:0000115	a type of anterior ischemic optic neuropathy AE that presents primarily with vision loss, especially upon wakening, and sectorial disc edema.
INFO	lowercase_definition	OAE:0002557	IAO:0000115	a peripheral neuropathy AE that shows a combination of axonal and demyelinating neuropathy.
INFO	lowercase_definition	OAE:0002558	IAO:0000115	a peripheral sensory neuropathy AE that shows neuropathy in many sensory nerves at one time
INFO	lowercase_definition	OAE:0002559	IAO:0000115	a peripheral neuropathy AE that results from the loss of the myelin sheath on peripheral nerves roughly evenly distributed on both sides of the body
INFO	lowercase_definition	OAE:0002560	IAO:0000115	a neuropathy AE that shows nerve damage and occurs in a patient with diabetes
INFO	lowercase_definition	OAE:0002561	IAO:0000115	a nervous system AE that is an umbrella term referring to conditions relating to the nervous system, including loss of sensation and paralysis
INFO	lowercase_definition	OAE:0002567	IAO:0000115	a urinary system AE that results in the inflammation (swelling and irritation) of the urethra.@en
INFO	lowercase_definition	OAE:0002568	IAO:0000115	a skin discoloration AE which shows a chronic skin disease characterized by portions of the skin losing their pigment.@en
INFO	lowercase_definition	OAE:0002569	IAO:0000115	an injury AE that displays a type of injury to flesh or skin caused by heat, electricity, chemicals, friction, or radiation.
INFO	lowercase_definition	OAE:0002570	IAO:0000115	a hematopoietic system AE which has a decreased erythrocyte sedimentation rate (ESR). EST is the rate at which red blood cells sediment in a period of one hour.
INFO	lowercase_definition	OAE:0002571	IAO:0000115	a skin AE that has decreased skin turgor which is the skin's ability to change shape and return to normal (elasticity).
INFO	lowercase_definition	OAE:0002575	IAO:0000115	an injury AE that breaks the skin or other body tissues.
INFO	lowercase_definition	OAE:0002576	IAO:0000115	a tuberculosis AE which is an invasion of the peritoneum by Mycobacterium tuberculosis.
INFO	lowercase_definition	OAE:0002577	IAO:0000115	a tumor AE that shows a benigh tumor of vascular origin usually seen in early childhood.
INFO	lowercase_definition	OAE:0002578	IAO:0000115	a vascular disorder AE that has an outcome of the blockage of a blood vessel, usually with a clot.
INFO	lowercase_definition	OAE:0002579	IAO:0000115	a tuberculosis AE that shows an tuberculosis of the joints.
INFO	lowercase_definition	OAE:0002580	IAO:0000115	an arrhythmia AE that shows abnormal heart rhythms that originate in the bottom chambers of the heart called the ventricles.
INFO	lowercase_definition	OAE:0002582	IAO:0000115	a blood potassium abnormal AE that has a lab test outcome of abnormally lower than normal amount of potassium in the blood
INFO	lowercase_definition	OAE:0002583	IAO:0000115	a necrosis AE, tumor necrosis factor (TNF, tumor necrosis factor alpha, TNFα, cachexin, or cachectin) is a cell signaling protein (adipokine) involved in systemic inflammation and is one of the cytokines that make up the acute phase reaction.
INFO	lowercase_definition	OAE:0002584	IAO:0000115	a tumor AE that that is a benign or malignant neoplasm involving the oral cavity and/or the lips.
INFO	lowercase_definition	OAE:0002585	IAO:0000115	a cardiac disorder AE that can present clinically as acute pericarditis, pericardial effusion, cardiac tamponade, and constrictive pericarditis.
INFO	lowercase_definition	OAE:0002586	IAO:0000115	a tumor AE that shows a benign or malignant neoplasm that affects the peritoneal cavity.
INFO	lowercase_definition	OAE:0002587	IAO:0000115	an inflammation AE that shows the formation or presence of pus.
INFO	lowercase_definition	OAE:0002588	IAO:0000115	a bacterial infection AE with bacteria of the genus Mycobacterium.
INFO	lowercase_definition	OAE:0002589	IAO:0000115	a tumor AE that shows the most common benign spinal neoplasm, often located in the thoracic and lumbar spine, with a peak incidence of occurrence in the fourth to sixth decades.
INFO	lowercase_definition	OAE:0002591	IAO:0000115	a immune system AE that results in a state in which the immune system's ability to fight infectious disease is compromised or entirely absent.
INFO	lowercase_definition	OAE:0002592	IAO:0000115	a hepatitis AE that resutls in a hepatitis C viral infection.
INFO	lowercase_definition	OAE:0002593	IAO:0000115	a blood phosphorus abnormal AE that shows an abnormal blood phosphate level
INFO	lowercase_definition	OAE:0002594	IAO:0000115	a hematology investigation result abnormal AE that results in an abnormal level of albumin in the blood
INFO	lowercase_definition	OAE:0002595	IAO:0000115	an electrolyte blood lab test abnormal AE that results in an abnormal level of sodium in the blood
INFO	lowercase_definition	OAE:0002596	IAO:0000115	a blood carbon dioxide abnormal AE in which the levels of carbon dioxide in the blood is abnormally high
INFO	lowercase_definition	OAE:0002599	IAO:0000115	a rash AE that shows follicular eruptions characterized by papules and pustules resembling acne.
INFO	lowercase_definition	OAE:0002601	IAO:0000115	an neuropathy AE that occurs when any of the twelve cranial nerves (nerves that exit from the brain directly) are damaged.
INFO	lowercase_definition	OAE:0002602	IAO:0000115	a cranial neuropathy AE which shows an damage or abnormality to the nerve that carries signals from the inner ear to the brain and is responsible for hearing.
INFO	lowercase_definition	OAE:0002603	IAO:0000115	a cognitive disorder AE that shows conspicuous changes in cognitive functions.
INFO	lowercase_definition	OAE:0002604	IAO:0000115	an neuropathy AE that is restricted to one nerve or group of nerves, or one area of the body
INFO	lowercase_definition	OAE:0002605	IAO:0000115	a vascular disorder AE that form in a blood vessel a clot (thrombus) that breaks loose and is carried by the blood stream to plug another vessel.
INFO	lowercase_definition	OAE:0002606	IAO:0000115	an injury AE that occurs in the cardiovascular system
INFO	lowercase_definition	OAE:0002607	IAO:0000115	a cardiovascular injury AE that occurs in a heart.
INFO	lowercase_definition	OAE:0002608	IAO:0000115	a heart injury AE that shows a laceration or tearing of the myoardium, which is the muscular tissue of the heart.
INFO	lowercase_definition	OAE:0002609	IAO:0000115	a cardiomyopathy AE that is characterized by a weekened heart caused by the effects of high blood pressure.
INFO	lowercase_definition	OAE:0002612	IAO:0000115	a cardiovascular investigation result abnormal AE that results in an abnormal result on a test used to evaluate heart function
INFO	lowercase_definition	OAE:0002613	IAO:0000115	a cardiac disorder AE that results in multiple cardiac defects.
INFO	lowercase_definition	OAE:0002614	IAO:0000115	an injury and procedural complication AE that results in a blockage of a device.
INFO	lowercase_definition	OAE:0002616	IAO:0000115	a specific 'preceded by' object property that has a domain of an adverse event.
INFO	lowercase_definition	OAE:0002617	IAO:0000115	a procedural complication AE that occurs after the usage of a medical device.
INFO	lowercase_definition	OAE:0002618	IAO:0000115	a skin ulceration AE that has a combined area of ulcers <1 cm and nonblanchable erythema of intact skin with associated warmth or edema
INFO	lowercase_definition	OAE:0002619	IAO:0000115	a skin ulceration AE that has a combined area of ulcers 1 - 2 cm and partial thickness skin loss involving skin or subcutaneous fat
INFO	lowercase_definition	OAE:0002620	IAO:0000115	a skin ulceration AE that has a combined area of ulcers >2 cm and  full-thickness skin loss involving damage to or necrosis of subcutaneous tissue that may extend down to fascia
INFO	lowercase_definition	OAE:0002621	IAO:0000115	a skin ulceration AE that has any size ulcer with extensive destruction, tissue necrosis, or damage to muscle, bone, or supporting structures with or without full thickness skin loss
INFO	lowercase_definition	OAE:0002623	IAO:0000115	a hospitalization AE that leads to an intial hospitalization.
INFO	lowercase_definition	OAE:0002624	IAO:0000115	a hospitalization AE that leads to a prolonged hospitalization.
INFO	lowercase_definition	OAE:0002625	IAO:0000115	an adverse event that occurs locally in a certain location. This is different from the systematci adverse event that occurs throughout the systemtic circulation.
INFO	lowercase_definition	OAE:0002627	IAO:0000115	a nervous system AE that occurs in the central nervous system
INFO	lowercase_definition	OAE:0002628	IAO:0000115	a nervous system AE that occurs in the area of meninges
INFO	lowercase_definition	OAE:0002630	IAO:0000115	a mental disorder that has false personal beliefs held contrary to reality, despite contradictory evidence and common sense.
INFO	lowercase_definition	OAE:0002631	IAO:0000115	an inflammation AE that has an inflammation involving the larynx.
INFO	lowercase_definition	OAE:0002632	IAO:0000115	a male reproductive system AE that has involvement of the testis.
INFO	lowercase_definition	OAE:0002633	IAO:0000115	an urinary system AE that has  urination at short intervals.
INFO	lowercase_definition	OAE:0002634	IAO:0000115	a reproduction system inflammation AE that has inflammation involving the vagina. Symptoms may include redness, edema, marked discomfort and an increase in vaginal discharge.
INFO	lowercase_definition	OAE:0002635	IAO:0000115	a cranial neuropathy AE that has  involvement of the trigeminal nerve (fifth cranial nerve).
INFO	lowercase_definition	OAE:0002637	IAO:0000115	a cranial neuropathy AE that has  involvement of the hypoglossal nerve (twelfth cranial nerve).
INFO	lowercase_definition	OAE:0002638	IAO:0000115	a hemorrhage AE that has  bleeding from the pharynx.
INFO	lowercase_definition	OAE:0002639	IAO:0000115	a distal neuropathy AE that has  regional paresthesia of the brachial plexus, marked discomfort and muscle weakness, and limited movement in the arm or hand.
INFO	lowercase_definition	OAE:0002640	IAO:0000115	a cranial neuropathy AE that has  involvement of the acoustic nerve (eighth cranial nerve)
INFO	lowercase_definition	OAE:0002641	IAO:0000115	a cranial neuropathy AE that has  involvement of the olfactory nerve (first cranial nerve).
INFO	lowercase_definition	OAE:0002642	IAO:0000115	a cranial neuropathy AE that has  involvement of the glossopharyngeal nerve (ninth cranial nerve).
INFO	lowercase_definition	OAE:0002644	IAO:0000115	a cranial neuropathy AE that has  involvement of the abducens nerve (sixth cranial nerve).
INFO	lowercase_definition	OAE:0002645	IAO:0000115	a cranial neuropathy AE that has  involvement of the facial nerve (seventh cranial nerve).
INFO	lowercase_definition	OAE:0002646	IAO:0000115	a cranial neuropathy AE that has  involvement of the oculomotor nerve (third cranial nerve).
INFO	lowercase_definition	OAE:0002647	IAO:0000115	a sensory neuropathy AE that has  distortion of sensory perception, resulting in an abnormal and unpleasant sensation.
INFO	lowercase_definition	OAE:0002648	IAO:0000115	a pain AE that has  painful or difficult coitus.
INFO	lowercase_definition	OAE:0002649	IAO:0000115	a bone disorder AE that has  non-neoplastic overgrowth of bone.
INFO	lowercase_definition	OAE:0002650	IAO:0000115	an endocrine system AE that has  excessive development of the breasts in males.
INFO	lowercase_definition	OAE:0002651	IAO:0000115	a brain edema AE that has  an abnormal increase of cerebrospinal fluid in the ventricles of the brain.
INFO	lowercase_definition	OAE:0002652	IAO:0000115	an edema AE that has excessive fluid collection in tissues that causes swelling.
INFO	lowercase_definition	OAE:0002653	IAO:0000115	a menstrual disorder AE that has  the permanent cessation of menses, usually defined by 12 consecutive months of amenorrhea in a woman over 45 years of age.
INFO	lowercase_definition	OAE:0002654	IAO:0000115	a physical examination result abnormal AE that is having a high amount of body fat.
INFO	lowercase_definition	OAE:0002655	IAO:0000115	a lung inflammation AE that has progressive and life-threatening pulmonary distress in the absence of an underlying pulmonary condition, usually following major trauma or surgery.
INFO	lowercase_definition	OAE:0002656	IAO:0000115	a cardiovascular AE that has obstruction of the blood flow in the superior vena cava. Signs and symptoms include swelling and cyanosis of the face, neck, and upper arms, cough, orthopnea and headache.
INFO	lowercase_definition	OAE:0002657	IAO:0000115	a menstrual disorder AE that has abnormally painful abdominal cramps during menses.
INFO	lowercase_definition	OAE:0002658	IAO:0000115	a behavior and neurological AE that has an exaggerated feeling of well-being which is disproportionate to events and stimuli.
INFO	lowercase_definition	OAE:0002659	IAO:0000115	a pain AE that has marked discomfort sensation on the lateral side of the body in the region below the ribs and above the hip.
INFO	lowercase_definition	OAE:0002660	IAO:0000115	a metabolic disorder AE that has  an inability to properly metabolize glucose.
INFO	lowercase_definition	OAE:0002661	IAO:0000115	a urine abnormality AE that has laboratory test results that indicate the presence of free hemoglobin in the urine.
INFO	lowercase_definition	OAE:0002662	IAO:0000115	a sweating AE that has reduced sweating.
INFO	lowercase_definition	OAE:0002663	IAO:0000115	a bone disorder AE that has  an abnormal increase in the curvature of the thoracic portion of the spine.
INFO	lowercase_definition	OAE:0002664	IAO:0000115	a bone disorder AE that has  an abnormal increase in the curvature of the lumbar portion of the spine.
INFO	lowercase_definition	OAE:0002665	IAO:0000115	a male reproductive system AE that has a decrease in the number of spermatozoa in the semen.
INFO	lowercase_definition	OAE:0002666	IAO:0000115	a necrosis AE that has  necrotic changes in the bone tissue due to interruption of blood supply. Most often affecting the epiphysis of the long bones, the necrotic changes result in the collapse and the destruction of the bone structure.
INFO	lowercase_definition	OAE:0002667	IAO:0000115	an inflammation AE that has inflammation of the skin characterized by the presence of bullae which are filled with fluid.
INFO	lowercase_definition	OAE:0002668	IAO:0000115	a speech disorder AE that has  impairment of verbal communication skills, often resulting from brain damage.
INFO	lowercase_definition	OAE:0002669	IAO:0000115	a female reproductive system AE that has a narrowing of the vaginal canal.
INFO	lowercase_definition	OAE:0002670	IAO:0000115	a metabolism, endocrine, and exocrine system AE that has abnormally high alkalinity (low hydrogen-ion concentration) of the blood and other body tissues.
INFO	lowercase_definition	OAE:0002671	IAO:0000115	a gastrointestinal disorder AE that has  repeated gulp sounds that result from an involuntary opening and closing of the glottis. This is attributed to a spasm of the diaphragm.
INFO	lowercase_definition	OAE:0002672	IAO:0000115	an urine abnormality AE that has  laboratory test results that indicate the presence of excessive protein in the urine. It is predominantly albumin, but also globulin.
INFO	lowercase_definition	OAE:0002673	IAO:0000115	an inflammation AE that has  generalized inflammatory erythema and exfoliation. The inflammatory process involves > 90% of the body surface area.
INFO	lowercase_definition	OAE:0002674	IAO:0000115	a syndrome AE that has  dysfunction of the corticospinal (pyramidal) tracts of the spinal cord. Symptoms include an increase in the muscle tone in the lower extremities, hyperreflexia, positive Babinski and a decrease in fine motor coordination.
INFO	lowercase_definition	OAE:0002675	IAO:0000115	a brain edema AE that has  swelling due to an excessive accumulation of fluid in the brain.
INFO	lowercase_definition	OAE:0002676	IAO:0000115	a tumor AE that has  development of a malignancy most probably as a result of treatment for a previously existing malignancy.
INFO	lowercase_definition	OAE:0002677	IAO:0000115	a hemorrhage AE that has  bleeding from the cranium.
INFO	lowercase_definition	OAE:0002678	IAO:0000115	a death AE that has  death in utero; failure of the product of conception to show evidence of respiration, heartbeat, or definite movement of a voluntary muscle after expulsion from the uterus, without possibility of resuscitation.
INFO	lowercase_definition	OAE:0002679	IAO:0000115	a ischemia AEE that has a brief attack (less than 24 hours) of cerebral dysfunction of vascular origin, with no persistent neurological deficit.
INFO	lowercase_definition	OAE:0002680	IAO:0000115	afemale reproductive system AE that has  vaginal secretions. Mucus produced by the cervical glands is discharged from the vagina naturally, especially during the childbearing years.
INFO	lowercase_definition	OAE:0002681	IAO:0000115	a sensory capability AE that has  a sudden drop of the blood pressure, bradycardia, and peripheral vasodilation that may lead to loss of consciousness. It results from an increase in the stimulation of the vagus nerve.
INFO	lowercase_definition	OAE:0002682	IAO:0000115	apregnancy AE that has  delivery of a viable infant before the normal end of gestation. Typically, viability is achievable between the twentieth and thirty-seventh week of gestation.
INFO	lowercase_definition	OAE:0002683	IAO:0000115	a psychiatric disorder AE that has  excitement of psychotic proportions manifested by mental and physical hyperactivity, disorganization of behavior and elevation of mood.
INFO	lowercase_definition	OAE:0002684	IAO:0000115	a hair growth abnormal AE that has  the presence of excess hair growth in women in anatomic sites where growth is considered to be a secondary male characteristic and under androgen control (beard, moustache, chest, abdomen)
INFO	lowercase_definition	OAE:0002686	IAO:0000115	a necrosis AE that has  a necrotic process occurring in the soft tissues of the abdominal wall.
INFO	lowercase_definition	OAE:0002687	IAO:0000115	a metabolic disorder AE that has  an increase in sensitivity to the adverse effects of alcohol, which can include nasal congestion, skin flushes, heart dysrhythmias, nausea, vomiting, indigestion and headaches.
INFO	lowercase_definition	OAE:0002688	IAO:0000115	a psychiatric disorder AE that has an inability to achieve orgasm.
INFO	lowercase_definition	OAE:0002689	IAO:0000115	an urinary system AE that has  a rupture in the bladder wall.
INFO	lowercase_definition	OAE:0002690	IAO:0000115	an urinary system AE that has  a sudden and involuntary contraction of the bladder wall.
INFO	lowercase_definition	OAE:0002691	IAO:0000115	a hemorrhage AE that is  bleeding from the bronchial wall and/or lung parenchyma.
INFO	lowercase_definition	OAE:0002692	IAO:0000115	a respiratory system AE that has blockage of a bronchus passage, most often by bronchial secretions and exudates.
INFO	lowercase_definition	OAE:0002693	IAO:0000115	a respiratory system AE that has a narrowing of the bronchial tube.
INFO	lowercase_definition	OAE:0002694	IAO:0000115	a necrosis AE that has a necrotic process occurring in the brain and/or spinal cord.
INFO	lowercase_definition	OAE:0002695	IAO:0000115	a pain AE that has marked discomfort sensation in the chest wall region.
INFO	lowercase_definition	OAE:0002696	IAO:0000115	a cystitis AE that has inflammation of the bladder which is not caused by an infection of the urinary tract.
INFO	lowercase_definition	OAE:0002697	IAO:0000115	a psychiatric disorder AE that has sexual dysfunction characterized by a delay in climax.
INFO	lowercase_definition	OAE:0002698	IAO:0000115	a male reproductive system AE that has  problems related to ejaculation. This category includes premature, delayed, retrograde and painful ejaculation.
INFO	lowercase_definition	OAE:0002699	IAO:0000115	a muscular weakness AE that has  a reduction in the strength of the facial muscles.
INFO	lowercase_definition	OAE:0002700	IAO:0000115	a female reproductive system AE that has blockage of the normal flow of the contents in the fallopian tube.
INFO	lowercase_definition	OAE:0002701	IAO:0000115	a female reproductive system AE that has a narrowing of the fallopian tube lumen.
INFO	lowercase_definition	OAE:0002702	IAO:0000115	a connective tissue disorder AE that has  shrinking of adipose tissue.
INFO	lowercase_definition	OAE:0002703	IAO:0000115	a fistula AE that has  an abnormal communication between a female reproductive system organ and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002704	IAO:0000115	an endocrine system AE that has  the development of secondary female sex characteristics in males due to extrinsic factors.
INFO	lowercase_definition	OAE:0002705	IAO:0000115	a connective tissue disorder AE that has  fibrotic degeneration of the deep connective tissues.
INFO	lowercase_definition	OAE:0002706	IAO:0000115	a muscular weakness AE that has   a reduction in the strength of muscles in multiple anatomic sites.
INFO	lowercase_definition	OAE:0002707	IAO:0000115	a musculoskeletal and connective tissue AE that  has  stature that is smaller than normal as expected for age.
INFO	lowercase_definition	OAE:0002708	IAO:0000115	a necrosis AE that has  a necrotic process occurring in the soft tissues of the head.
INFO	lowercase_definition	OAE:0002709	IAO:0000115	a female reproductive system AE that has  the presence of blood in a fallopian tube.
INFO	lowercase_definition	OAE:0002710	IAO:0000115	a sleep disorder AE that has characterized by excessive sleepiness during the daytime.
INFO	lowercase_definition	OAE:0002711	IAO:0000115	a homeostasis AE that has accumulation of iron in the tissues.
INFO	lowercase_definition	OAE:0002712	IAO:0000115	an ischemia AE that has  a decrease or absence of blood supply to the brain caused by obstruction (thrombosis or embolism) of an artery resulting in neurological damage.
INFO	lowercase_definition	OAE:0002713	IAO:0000115	a cranial neuropathy AE that has  involvement of the trochlear nerve (fourth cranial nerve).
INFO	lowercase_definition	OAE:0002714	IAO:0000115	a joint disorder AE that has a decrease in flexibility of a cervical spine joint.
INFO	lowercase_definition	OAE:0002715	IAO:0000115	a joint disorder AE that has  a decrease in flexibility of a lumbar spine joint.
INFO	lowercase_definition	OAE:0002716	IAO:0000115	a fistula AE that has an abnormal communication between the larynx and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002717	IAO:0000115	a hemorrhage AE that has bleeding from the larynx.
INFO	lowercase_definition	OAE:0002718	IAO:0000115	an inflammation AE that has an inflammation involving the mucous membrane of the larynx.
INFO	lowercase_definition	OAE:0002719	IAO:0000115	a respiratory system AE that has blockage of the laryngeal airway.
INFO	lowercase_definition	OAE:0002720	IAO:0000115	a libido disorder AE that has a decrease in sexual desire.
INFO	lowercase_definition	OAE:0002721	IAO:0000115	a libido disorder AE that has  an increase in sexual desire.
INFO	lowercase_definition	OAE:0002722	IAO:0000115	a skin AE that has hypertrophy of the subcutaneous adipose tissue at the site of multiple subcutaneous injections of insulin.
INFO	lowercase_definition	OAE:0002723	IAO:0000115	an immune system AE that has  the loss of lymph fluid into the surrounding tissue or body cavity.
INFO	lowercase_definition	OAE:0002724	IAO:0000115	an immune system AE that has  a cystic lesion containing lymph.
INFO	lowercase_definition	OAE:0002725	IAO:0000115	a hemorrhage AE that has  bleeding from the mediastinum.
INFO	lowercase_definition	OAE:0002726	IAO:0000115	a movement disorder AE that has uncontrolled and purposeless movements.
INFO	lowercase_definition	OAE:0002727	IAO:0000115	a muscular weakness AE that has a reduction in the strength of the muscles on the left side of the body.
INFO	lowercase_definition	OAE:0002728	IAO:0000115	a muscular weakness AE that has  a reduction in the strength of the lower limb muscles.
INFO	lowercase_definition	OAE:0002729	IAO:0000115	a muscular weakness AE that has a reduction in the strength of the muscles on the right side of the body.
INFO	lowercase_definition	OAE:0002730	IAO:0000115	a muscular weakness AE that has a reduction in the strength of the trunk muscles.
INFO	lowercase_definition	OAE:0002731	IAO:0000115	a muscular weakness AE that has  a reduction in the strength of the upper limb muscles.
INFO	lowercase_definition	OAE:0002732	IAO:0000115	a musculoskeletal and connective tissue AE that has  a malformation of the musculoskeletal system.
INFO	lowercase_definition	OAE:0002733	IAO:0000115	a nail AE that has a change in the color of the nail plate.
INFO	lowercase_definition	OAE:0002734	IAO:0000115	a nail AE that has  loss of all or a portion of the nail.
INFO	lowercase_definition	OAE:0002735	IAO:0000115	a nail AE that has  vertical or horizontal ridges on the nails.
INFO	lowercase_definition	OAE:0002736	IAO:0000115	a necrosis AE that has  a necrotic process occurring in the soft tissues of the neck.
INFO	lowercase_definition	OAE:0002737	IAO:0000115	a female reproductive system AE that has a malformation of the nipple.
INFO	lowercase_definition	OAE:0002738	IAO:0000115	a hemorrhage AE that has  bleeding from the ovary.
INFO	lowercase_definition	OAE:0002739	IAO:0000115	a  female reproductive system AE that is  tearing or disruption of the ovarian tissue.
INFO	lowercase_definition	OAE:0002740	IAO:0000115	a pain AE that has  marked discomfort sensation in one side of the abdomen between menstrual cycles, around the time of the discharge of the ovum from the ovarian follicle.
INFO	lowercase_definition	OAE:0002741	IAO:0000115	a muscular weakness AE that has  a reduction in the strength of the muscles of the pelvic floor.
INFO	lowercase_definition	OAE:0002742	IAO:0000115	a necrosis AE that has a necrotic process occurring in the soft tissues of the pelvis.
INFO	lowercase_definition	OAE:0002743	IAO:0000115	a pain AE that has  marked discomfort sensation in the penis.
INFO	lowercase_definition	OAE:0002744	IAO:0000115	a psychiatric disorder AE that has  a conspicuous change in a person's behavior and thinking.
INFO	lowercase_definition	OAE:0002745	IAO:0000115	a fistula AE that has an abnormal communication between the pharynx and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002746	IAO:0000115	an inflammation AE that has an inflammation involving the mucous membrane of the pharynx.
INFO	lowercase_definition	OAE:0002747	IAO:0000115	a necrosis AE that has  a necrotic process occurring in the pharynx.
INFO	lowercase_definition	OAE:0002748	IAO:0000115	a respiratory system AE that has  a narrowing of the pharyngeal airway.
INFO	lowercase_definition	OAE:0002749	IAO:0000115	a hemorrhage AE that has bleeding from the prostate gland.
INFO	lowercase_definition	OAE:0002750	IAO:0000115	a prostatic disorder AE that has compression of the urethra secondary to enlargement of the prostate gland. This results in voiding difficulties (straining to void, slow urine stream, and incomplete emptying of the bladder).
INFO	lowercase_definition	OAE:0002751	IAO:0000115	a pain AE that has a sensation of marked discomfort in the prostate gland.
INFO	lowercase_definition	OAE:0002752	IAO:0000115	a psychiatric disorder AE that has personality change, impaired functioning, and loss of touch with reality. It may be a manifestation of schizophrenia, bipolar disorder or brain tumor.
INFO	lowercase_definition	OAE:0002753	IAO:0000115	a fistula AE that has an abnormal communication between the lung and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002754	IAO:0000115	an inflammation AE that has inflammation involving a nerve root. Patients experience marked discomfort radiating along a nerve path because of spinal pressure on the connecting nerve root.
INFO	lowercase_definition	OAE:0002755	IAO:0000115	a recurrent alsy AE that occurs at the  laryngeal nerve.
INFO	lowercase_definition	OAE:0002756	IAO:0000115	a renal calculus AE that has paroxysmal and severe flank marked discomfort radiating to the inguinal area. Often, the cause is the passage of kidney stones.
INFO	lowercase_definition	OAE:0002757	IAO:0000115	a hemorrhage AE that has  bleeding from the kidney.
INFO	lowercase_definition	OAE:0002758	IAO:0000115	a syndrome AE that has  weight gain, dyspnea, pleural and pericardial effusions, leukocytosis and/or renal failure originally described in patients treated with all-trans retinoic acid.
INFO	lowercase_definition	OAE:0002759	IAO:0000115	a bone disorder AE that has a malformed, lateral curvature of the spine.
INFO	lowercase_definition	OAE:0002760	IAO:0000115	a pain AE that has marked discomfort sensation in the scrotal area.
INFO	lowercase_definition	OAE:0002761	IAO:0000115	a pain AE that has  marked discomfort in the face, between the eyes, or upper teeth originating from the sinuses.
INFO	lowercase_definition	OAE:0002762	IAO:0000115	an induration AE that has an area of hardness in the skin.
INFO	lowercase_definition	OAE:0002763	IAO:0000115	a necrosis AE that has  a necrotic process occurring in the soft tissues of the lower extremity.
INFO	lowercase_definition	OAE:0002764	IAO:0000115	a necrosis AE that has a necrotic process occurring in the soft tissues of the upper extremity.
INFO	lowercase_definition	OAE:0002765	IAO:0000115	a hemorrhage AE that has  bleeding from the spermatic cord.
INFO	lowercase_definition	OAE:0002766	IAO:0000115	a male reproductive system AE that has blockage of the normal flow of the contents of the spermatic cord.
INFO	lowercase_definition	OAE:0002767	IAO:0000115	a connective tissue disorder AE that has fibrotic degeneration of the superficial soft tissues.
INFO	lowercase_definition	OAE:0002768	IAO:0000115	a hemorrhage AE that has  bleeding from the testis.
INFO	lowercase_definition	OAE:0002769	IAO:0000115	a pain AE that has  a sensation of marked discomfort in the testis.
INFO	lowercase_definition	OAE:0002770	IAO:0000115	a fistula AE that hasan abnormal communication between the trachea and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002771	IAO:0000115	an inflammation AE that has an inflammation involving the mucous membrane of the trachea.
INFO	lowercase_definition	OAE:0002772	IAO:0000115	a respiratory system AE that has a narrowing of the trachea.
INFO	lowercase_definition	OAE:0002773	IAO:0000115	a pain AE that has  marked discomfort from a neoplasm that may be pressing on a nerve, blocking blood vessels, inflamed or fractured from metastasis.
INFO	lowercase_definition	OAE:0002774	IAO:0000115	a musculoskeletal and connective tissue AE that hasa discrepancy between the lengths of the lower or upper extremities.
INFO	lowercase_definition	OAE:0002775	IAO:0000115	an urine abnormality AE that has a change in the color of the urine.
INFO	lowercase_definition	OAE:0002776	IAO:0000115	a fistula AE that has an abnormal communication between the uterus and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002777	IAO:0000115	an urinary system AE that has  blockage of the uterine outlet.
INFO	lowercase_definition	OAE:0002778	IAO:0000115	a pain AE that has a sensation of marked discomfort in the uterus.
INFO	lowercase_definition	OAE:0002779	IAO:0000115	a female reproductive system AE that has  an uncomfortable feeling of itching and burning in the vagina.
INFO	lowercase_definition	OAE:0002780	IAO:0000115	a female reproductive system AE that has blockage of vaginal canal.
INFO	lowercase_definition	OAE:0002781	IAO:0000115	a pain AE that has a sensation of marked discomfort in the vagina.
INFO	lowercase_definition	OAE:0002782	IAO:0000115	a female reproductive system AE that has a rupture in the vaginal wall.
INFO	lowercase_definition	OAE:0002783	IAO:0000115	a female reproductive system AE that hasinvoluntary spasms of the pelvic floor muscles, resulting in pathologic tightness of the vaginal wall during penetration such as during sexual intercourse.
INFO	lowercase_definition	OAE:0002784	IAO:0000115	an ischemia AE that has a decrease in blood supply due to narrowing or blockage of a visceral (mesenteric) artery.
INFO	lowercase_definition	OAE:0002785	IAO:0000115	a skin AE that has an abnormal body smell resulting from the growth of bacteria on the body.
INFO	lowercase_definition	OAE:0002786	IAO:0000115	a fistula AE that has an abnormal communication between the bronchus and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002787	IAO:0000115	a nervous system AE that has an abnormal, repetitive, involuntary muscle movements, frenzied speech and extreme restlessness.
INFO	lowercase_definition	OAE:0002788	IAO:0000115	a hair growth abnormal AE that has hair density or length beyond the accepted limits of normal in a particular body region, for a particular age or race.
INFO	lowercase_definition	OAE:0002789	IAO:0000115	a female reproductive system AE that has disturbances of milk secretion. It is not necessarily related to pregnancy that is observed in females and can be observed in males.
INFO	lowercase_definition	OAE:0002790	IAO:0000115	a respiratory system AE that has a narrowing of the laryngeal airway.
INFO	lowercase_definition	OAE:0002791	IAO:0000115	a nervous system AE that has  neck stiffness, headache, and photophobia resulting from irritation of the cerebral meninges.
